,Pseudo ID,Age,Gender,Occupation,Native Language,Are you a native Ehugbo Speaker?,How Fluent are you with speaking Ehugbo?,What is the highest level of education attained?,Bible Chapter Read,Audio File Name (.wav),Transcript Link,Transcript,Audio File Link,English Translation
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_28,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,Ihie na ohu gbarị na Betani dịnyabarị ẹnyụm Jọdan ibe Jọn nọrụ na-eme nde madụ baụtizim.,https://drive.google.com/file/d/1CWpZ1uqW6dS1FKGPuwyqJUbYveLe7KdH/view?usp=drive_link,"This all happened at Bethany on the other side of the Jordan, where John was baptizing."
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_29,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ya o rue ụbọɦụụya, Jọn ome baụtizim hụ Jisọs ibe o hiri bịataje na ibe ọ nọrụ, ya ọ sị, “Ị hụ nwa atụrụ Chineke, na-ewelehi mmehie ụmụ ụwa!",https://drive.google.com/file/d/1yADCsD2QHAecKti-QbFKlDpxj16d217J/view?usp=drive_link,"The next day John saw Jesus coming toward him and said, “Look, the Lamb of God, who takes away the sin of the world! "
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_30,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ọ bụ a bụ onyem m sịrị unu, ‘O nworu onye je-esochi m azụ bịa karịrị mnị, maka na o hiworuri nọdụa ta a mụa m.’",https://drive.google.com/file/d/1k6gTQafkCPn4R1P6e2aRb7L8RAFOaiyv/view?usp=drive_link,"This is the one I meant when I said, ‘A man who comes after me has surpassed me because he was before me.’ "
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_31,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Mụẹkam amadịgị onye ọ bụ, ọbụ na-abịarị m bịa-ejiri mini na-eme baụtizim, ma e kpuheeri Izirẹlụ onye ọ bụ.”",https://drive.google.com/file/d/1zx2zJsU0I6itvWaOyV9GAM2LGBG5mcI8/view?usp=drive_link,"I myself did not know him, but the reason I came baptizing with water was that he might be revealed to Israel.”"
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_32,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Jọn gbakọa ama sị, “Ahụrụ m Maa Nsọ hi na elugwe kpọride ka nnụnụ ẹkpala bịa-eberi e na ụhụ.",https://drive.google.com/file/d/1_SjpDLn3Cpg8Py6uQ6nDJjiZB5PhBVYE/view?usp=drive_link,Then John gave this testimony: “I saw the Spirit come down from heaven as a dove and remain on him. 
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_33,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Amagị m amatawaarịrị onye ọ bụ ma ya ọ bụgụ na onyem duyeri m bịa-eweri mini meje baụtizim sịrị m, ‘Onyem ị je-ịhụ Maa Nsọ je-ebekwesi na ụhụ bụ a bụ ya onyem je-eji Maa Nsọ mie nkie mbụ baụtizim.’",https://drive.google.com/file/d/18Iqnr2rXM1oh0zEj2OC6_uYYXEyX7zee/view?usp=drive_link,"And I myself did not know him, but the one who sent me to baptize with water told me, ‘The man on whom you see the Spirit come down and remain is the one who will baptize with the Holy Spirit.’ "
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_34,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ahụwo mu e, na-agba ama na ọ bụ a bụ Ọkpara Chineke.”",https://drive.google.com/file/d/184Am6U4EHsamCwDUTKp9Dr2VVbjmbYKe/view?usp=drive_link,I have seen and I testify that this is God’s Chosen One.”
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_35,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ya o rue na ụbọɦụụya, Jọn guzoru yaa nde na-eso ụzọ a madụ ẹbọọ.",https://drive.google.com/file/d/1JP3Y1K0yBhbpo3RbWKYEjlWDGcuC_jvy/view?usp=drive_link,The next day John was there again with two of his disciples. 
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_36,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Wo hụ Jisọs ibe ọ gabugeje, Jọn sị, “Unu ahụ nwa atụrụ Chineke!”",https://drive.google.com/file/d/1AcE_sGa9tiY4p-XmMv2mqOibiPFo2t_G/view?usp=drive_link,"When he saw Jesus passing by, he said, “Look, the Lamb of God!”"
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_37,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Mgbe nde na-eso ụzọ Jọn woa madụ ẹbọọ nụrụ ihe Jọn kwuru, wo pavuru sojeje Jisọs azụ azụ.",https://drive.google.com/file/d/1cm7UlukJNIeiSPO9dA-FXT-siqvDMmWa/view?usp=drive_link,"When the two disciples heard him say this, they followed Jesus. "
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_38,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Jisọs tụgarịa, sị wo, “Unu na-achọ gịnị?” Wo sị a, “Rabaị, ndaa ibe i bu?” Ya okwum fụtarị “Onye ozizi.”",https://drive.google.com/file/d/1E1DRqQXLROp_L-zwp5IoTRhYiDBetmiw/view?usp=drive_link,"Turning around, Jesus saw them following and asked, “What do you want?” They said, “Rabbi” (which means “Teacher”), “where are you staying?”"
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_39,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Jisọs sị wo, “Unu bịa-elegi ibe ọ bụ.” Wo so e na-eje, je-ahụ ibe ọ bụ, nọdụzue woa ya ya izukum gabu-gefuu. Ọ bụrụ atam ẹnọ na ehihe nọrụ na-akụ mgbe woa Jisọs yịrị jege na ibe ọ nọ.",https://drive.google.com/file/d/1cqAZZVXfGzmPA63pCDDM3OqKto6jd_PY/view?usp=drive_link,"“Come,” he replied, “and you will see.” So they went and saw where he was staying, and they spent that day with him. It was about four in the afternoon."
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_40,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Anduru bụrụ nwane nwoke Saịmọn Pita sokoru na ya madụm ẹbọọ nụrụ ihe Jọn kwuru, soru Jisọs je-amata ibe ọ nọ.",https://drive.google.com/file/d/1ox5o7bF8Gbap8BbudCCN5uzz_JPqPXvP/view?usp=drive_link,"Andrew, Simon Peter’s brother, was one of the two who heard what John had said and who had followed Jesus. "
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_41,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ya o me Anduru zavuru je-achọa nwanie nwoke Saịmọn, sị a, “Ayị ahụwo Mezaya” (fụtarị Karaịs).",https://drive.google.com/file/d/1nHCUWkKFEiJaPK4p7XOtC6q06Ac6UpoU/view?usp=drive_link,"The first thing Andrew did was to find his brother Simon and tell him, “We have found the Messiah” (that is, the Christ). "
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_42,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Anduru duru Saịmọn nwanie na-ejekwu Jisọs. Mgbe wo jekwuteri e, Jisọs le Saịmọn ẹnya sị a, “Ọ bụ gụ bụ Saịmọn nwa Jọn, hite ẹɦụọdị e je na-eku gu Kefas.” Ọ bụ a bụ Pita fụtarị “mkpume”.",https://drive.google.com/file/d/1mXHvgxQx5_vEzEm9EmLMse22rlAzstOu/view?usp=drive_link,"And he brought him to Jesus. Jesus looked at him and said, “You are Simon son of John. You will be called Cephas” (which, when translated, is Peter)."
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_43,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ya o rue na ụbọɦụụya, Jisọs pavuru hi na Galili na-asọhụ. Ya ọ hụ Filipu sị a, “So m!”",https://drive.google.com/file/d/1leyNOtQ_mnrZc1KpsfVpKWF9NuuInWWl/view?usp=drive_link,"The next day Jesus decided to leave for Galilee. Finding Philip, he said to him, “Follow me.”"
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_44,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,Filipu bụkọrụ onye Bẹtịsaịda bụ ibe nke Anduru yaa Pita nwanie.,https://drive.google.com/file/d/1QSqudizWcGUX8TWm0E4imjiQ1TVJvRUB/view?usp=drive_link,"Philip, like Andrew and Peter, was from the town of Bethsaida. "
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_45,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Filipu je-achọvụta Natanịẹl sị a, “Ayị ahụwo onyem Mosisi deri bayeri na ẹkwụkwọ Iwu, nde amụma dekoe ihe bayeri e. Ọ bụ a bụ Jisọs nwa Josẹf, onye Nazarẹtị.”",https://drive.google.com/file/d/1eoDel6By2m1pIt-9IElkqSQ2qYu8qHzR/view?usp=drive_link,"Philip found Nathanael and told him, “We have found the one Moses wrote about in the Law, and about whom the prophets also wrote—Jesus of Nazareth, the son of Joseph.”"
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_46,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Natanịẹl sị a, “Nazarẹtị! Ihe dị ma o nworu ike ihi na Nazarẹtị fụta?” Filipu sị a, “Bịa-eweri ẹnya gị hụkọzu em.”",https://drive.google.com/file/d/1EVsQfkidhWekkZ2HxqbuaP-aFArFbCZ0/view?usp=drive_link,"“Nazareth! Can anything good come from there?” Nathanael asked. “Come and see,” said Philip."
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_47,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Mgbe Jisọs hụrụ Natanịẹl yaa Filipu ibe wo yị bịataje, Jisọs kwue bayeri Natanịẹl sị, “Unu ahụ ezibe nwa Izirẹlụ, onye aadịgị ụgọrọ dị a na ime.”",https://drive.google.com/file/d/1DKjbFUrhO6h0mSqSF5vIPzwZLLKpHHnQ/view?usp=drive_link,"When Jesus saw Nathanael approaching, he said of him, “Here truly is an Israelite in whom there is no deceit.”  “How do you know me?”"
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_48,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Natanịẹl sị a, “Ị garị ẹgaa marị ihe bayeri m?” Jisọs sị a, “Ahụrụ m gụ na mgbem i guzoru na ukwu osisi Figi, ta Filipu bịataje gi okuku.”",https://drive.google.com/file/d/1J93WTQTGc35GgfQ-WAqkCRDxaDeAu2f_/view?usp=drive_link," Nathanael asked. Jesus answered, “I saw you while you were still under the fig tree before Philip called you.”"
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_49,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Natanịẹl sị a, “Rabaị, ọ bụ gụ bụ Ọkpara Chineke, bụkwanụ Eze ụmụ Izirẹlụ!”",https://drive.google.com/file/d/1Z_Bt4kj35iIC3JpnPNUnjw4npdfCYZT9/view?usp=drive_link,"Then Nathanael declared, “Rabbi, you are the Son of God; you are the king of Israel.”"
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_50,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Jisọs sị a, “I kwetezuru na-abụ m onye dị ya ẹɦụm, maka na-asị m gị na-ahụrụ m gụ mgbe i guzo na ukwu osisi figi? I ka eje-ahụ ihe dịga izize karịa ya ọnwa.”",https://drive.google.com/file/d/1J3t_TV2NV4pp8xBKpA6nQLYsGKi_kqHk/view?usp=drive_link," Jesus said, “You believe because I told you I saw you under the fig tree. You will see greater things than that.” "
,4,43,Female,Public Servant,Ehugbo,Yes,4,University/ Polytechnic (Bachelor's),Gospel of John Chapter 1,John 1_51,https://docs.google.com/spreadsheets/d/1r-BgfrxRP-Tnf9nMqyoSGbsxHrGMxU62/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Jisọs sị wo, “Na eziokwu na eziokwu asị m unu, unu je-ahụ mgbe elugwe je-ekpuhe, maa nke nde maaozi Chineke je na-enyikoru na-akpọride na elu Nwa Nke Madụ.”",https://drive.google.com/file/d/1wWfox9224hh_ZmnU9EdZnwtBoaat_Hlj/view?usp=drive_link,"He then added, “Very truly I tell you, you will see ‘heaven open, and the angels of God ascending and descending on’ the Son of Man.”"
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_1,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"O Tiofilọs, na ẹkwụ kwọ mbụ m, e deri m bayeri ihe Jisọs maliteri na-eme, na-eziko",https://drive.google.com/file/d/1PAVlu7QtcvOuY_RjLpCV6YOoa8XYcLwx/view?usp=drive_link,"In my former book, Theophilus, I wrote about all that Jesus began to do and to teach"
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_2,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"tututu rue izuku e kukooru e na elugwe. Ta e kukoru e, o jiri ikike Maa Nsọ ziduhee ndeozi e, ndem ọ họtarị ihe wo je-eme.",https://drive.google.com/file/d/1F_z6Z8PmZiBV4YVUOKQyM9nrDW3PneTy/view?usp=drive_link,"until the day he was taken up to heaven, after giving instructions through the Holy Spirit to the apostles he had chosen."
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_3,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Na mgbe ọ tadụworu ahụhụ nwụhụ, ta hi na ọnwụ pavuru, o gusiri wo onwoe, weri ntụtụ ihe aamagị agbaga agbaga gusi wo na ọ dị ndụ. O gusiri wo onwoe ihe ruru ihu abalị ẹbọọ, na-ekwuru wo ihe bayeri Alịeze Chineke.",https://drive.google.com/file/d/1bZxuoKhsn43tMUH2U2nbJCIn2NLcCnH2/view?usp=drive_link,"After his suffering, he presented himself to them and gave many convincing proofs that he was alive. He appeared to them over a period of forty days and spoke about the kingdom of God."
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_4,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Na mgbe aanị yaa wo ka anọrụ, ya ọ sị wo, “Unu ehikwe na Jerusalẹm sọhụ, kama unu cheri ya ihom Nna m kweri unu na nkwa na o je-anị unu, dịka nke unu nụworu e na ọnụ m.",https://drive.google.com/file/d/1xBCAQIZ_lwTobQm7oHDwDCgCxZO5wHBu/view?usp=drive_link,"On one occasion, while he was eating with them, he gave them this command: “Do not leave Jerusalem, but wait for the gift my Father promised, which you have heard me speak about."
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_5,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Maka na Jọn jiri mini amaka na-eme baụtizim, na abalịa olenwe bịanị, a je-eji Maa Nsọ mie unu baụtizim.”",https://drive.google.com/file/d/1jXoY1DiedmCxqeNFZoxNeQiu5M8asZs8/view?usp=drive_link,"For John baptized with water, but in a few days you will be baptized with the Holy Spirit.”"
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_6,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Na mgbe wo nọkọtarị, ndeozi e jụ a, “Onyenwoayị, ọ bụ ẹɦụọdị bụ mgbe i ji je-ewehechi ọchịchị na ẹka nde Izirẹlụ?”",https://drive.google.com/file/d/1Z8OcdD7CFK5At21JmeesqhqmP1KMlaIJ/view?usp=drive_link,"Then they gathered around him and asked him, “Lord, are you at this time going to restore the kingdom to Israel?”"
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_7,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Jisọs sị wo, “Ọ dịịrịgị unu ịmata ya izukum, ma ọ bụgụ ya mgbem ọ je-ọbụ, maka na ọ bụ Nna yaanịa bụ onye ya ọmụ dị na ẹka.",https://drive.google.com/file/d/1vlmhSbyJJeXygfKFHvmArMBUSfVmW3oE/view?usp=drive_link,He said to them: “It is not for you to know the times or dates the Father has set by his own authority.
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_8,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ọbụ na unu je-anata ikike na mgbe Maa Nsọ je-abịa kwasị unu; na unu abụrụ nde ama m na Jerusalẹm, maa na Judia yaa Sameria tututu gazue elụwa na ohu rue na ibe ọ sọtụrụ.”",https://drive.google.com/file/d/10DeiUjJ18kX_vTcRRRwuY8smNuvpuY3E/view?usp=drive_link,"But you will receive power when the Holy Spirit comes on you; and you will be my witnesses in Jerusalem, and in all Judea and Samaria, and to the ends of the earth.”"
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_9,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Na mgbe Jisọs kwuduuru wo ya ẹɦụm, wo na elie ẹnya, e kuhee ye nyikoru elugwe, ka wo aahụsị a, ẹnwụrọkụ elugwe kpuchie ye.",https://drive.google.com/file/d/16yody8Tgedm3AR3aj31JDG0d2uQ_ltkw/view?usp=drive_link,"After he said this, he was taken up before their very eyes, and a cloud hid him from their sight."
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_10,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Na ya mgbem Jisọs nyikojeri na elugwe, ndeozi e na ohu chịrị ẹnya wụtọba a ẹɦụm o nyikojeri. Ndikom ẹbọọ yege uwe ọcha kwe gọdịm bịa eguzonyebe wo.",https://drive.google.com/file/d/1LQt7Nz8qI3piR8r2VdaIk_Aljv87aLf-/view?usp=drive_link,"They were looking intently up into the sky as he was going, when suddenly two men dressed in white stood beside them."
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_11,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ya ndem bịarị bịa-eguzonyebe wo sị wo, “Ndikom nde Galili, ọ bụ gịnị meri unu guzo na ibie na ele ẹnya na elugwe? Ya Jisọsụa unu hụrụ e kuneheri unu kukoru elugwe ka je-ehikweri na elugwe kpọride ẹɦụa unu hụrụ a ọ garị nyikoru.”",https://drive.google.com/file/d/1qUlFSiHE0GrFqveESPGOBkZphPHRD-s4/view?usp=drive_link," “Men of Galilee,” they said, “why do you stand here looking into the sky? This same Jesus, who has been taken from you into heaven, will come back in the same way you have seen him go into heaven.”"
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_12,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,Ndeozi Jisọs hi na ugwu Olivu garị na-alahachi Jerusalẹm. Hite na ya ibom dịrị ihe dịka mkpiri maịnị na e rute Jerusalẹm.,https://drive.google.com/file/d/1JLAIifTUwYpkZjSVqqn_jKkb_IEqF0LL/view?usp=drive_link,"Then the apostles returned to Jerusalem from the hill called the Mount of Olives, a Sabbath day’s walk from the city."
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_13,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Na mgbe wo waruteri, wo garị je-enyikoru na elu uloelu aanị je-anọdụkọta. Nde nọrụ na ya ibom bụrụ, Pita, Jọn, Jems yaa Anduru, Filipu yaa Tọmọs, Batịlomi yaa Matiu, Jems nwa Alịfịọs, yeri Saịmọn bụrụonye otu ndem na-alụchiteri nde ọzọ aga, yekozuru Judas nwa Jems.",https://drive.google.com/file/d/1O_Imur64_-iiuEqzEXZjD7gbRywk0jbT/view?usp=drive_link,"When they arrived, they went upstairs to the room where they were staying. Those present were Peter, John, James and Andrew; Philip and Thomas, Bartholomew and Matthew; James son of Alphaeus and Simon the Zealot, and Judas son of James."
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_14,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Wo oohu nọkọtarị na ya ibom, na-ekpe ekpere mgbe ọọbụla, woa nde nwanyị; maa Meri ne Jisọs yaa ụmụne Jisọs nde nwoke.",https://drive.google.com/file/d/1Z4-0Ps2MTztju-U6AkrGAVFpuvAuJIN0/view?usp=drive_link,"They all joined together constantly in prayer, along with the women and Mary the mother of Jesus, and with his brothers."
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_15,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Ya o rue na izuku aanị, Pita pavuru guzo na etiti ya ndem na-eso ụzọ Jisọs nọkọtarị na ya ibom, wo dịrị ihe dịka ihu madụ isii.",https://drive.google.com/file/d/13t8QsjzJ5tazWA7RcevL3cVKGziylMCN/view?usp=drive_link,In those days Peter stood up among the believers (a group numbering about a hundred and twenty)
,5,27,Female,Public Servant,Ehugbo,Yes,4,Secondary School,"Act of Apostles Chapter 1,2",Act of Apostles 1_16,https://docs.google.com/spreadsheets/d/1wnDdVHvCH2SzGnPlB5c17aEcDo7Fp3ym/edit?usp=drive_link&ouid=111200986286801467813&rtpof=true&sd=true,"Pita sị, “Ụmụnna, ihe e deri na Ẹkwụkwọ Nsọ je-emezuriri ẹɦụm Maa Nsọ kwuru e ẹkamgbe na ọnụ Devidi bayeri Judas, onye duru ndem jeri je-egide Jisọs.",https://drive.google.com/file/d/1Fne1cPwyN_dwVzaTDSPuGt8BXZbt429Z/view?usp=drive_link,"and said, “Brothers and sisters, the Scripture had to be fulfilled in which the Holy Spirit spoke long ago through David concerning Judas, who served as guide for those who arrested Jesus."
